0.500,0.500
0.500,0.500
0.499,0.501
0.497,0.503
0.499,0.501
0.498,0.502
0.500,0.500
0.499,0.501
0.500,0.500
0.501,0.499
0.501,0.499
0.500,0.500
0.501,0.499
0.499,0.501
0.500,0.500
0.498,0.502
0.503,0.497
0.501,0.499
0.500,0.500
0.499,0.501
0.498,0.502
0.499,0.501
0.499,0.501
0.499,0.501
0.500,0.500
0.500,0.500
0.496,0.504
0.501,0.499
0.498,0.502
0.501,0.499
0.498,0.502
0.503,0.497
0.501,0.499
0.499,0.501
0.500,0.500
0.502,0.498
0.499,0.501
0.501,0.499
0.498,0.502
0.502,0.498
0.499,0.501
0.497,0.503
0.501,0.499
0.497,0.503
0.501,0.499
0.497,0.503
0.501,0.499
0.499,0.501
0.499,0.501
0.500,0.500
0.497,0.503
0.500,0.500
0.499,0.501
0.498,0.502
0.502,0.498
0.502,0.498
0.501,0.499
0.498,0.502
0.500,0.500
0.499,0.501
0.499,0.501
0.500,0.500
0.499,0.501
0.500,0.500
0.501,0.499
0.500,0.500
0.498,0.502
0.499,0.501
0.498,0.502
0.501,0.499
0.499,0.501
0.500,0.500
0.497,0.503
0.500,0.500
0.498,0.502
0.498,0.502
0.502,0.498
0.499,0.501
0.501,0.499
0.499,0.501
0.499,0.501
0.499,0.501
0.501,0.499
0.502,0.498
0.504,0.496
0.497,0.503
0.498,0.502
0.502,0.498
0.499,0.501
0.499,0.501
0.499,0.501
0.501,0.499
0.502,0.498
0.499,0.501
0.500,0.500
0.500,0.500
0.498,0.502
0.499,0.501
0.499,0.501
0.499,0.501
0.500,0.500
0.499,0.501
0.499,0.501
0.501,0.499
0.499,0.501
0.498,0.502
0.500,0.500
0.496,0.504
0.498,0.502
0.498,0.502
0.501,0.499
0.501,0.499
0.499,0.501
0.501,0.499
0.500,0.500
0.501,0.499
0.502,0.498
0.498,0.502
0.498,0.502
0.499,0.501
0.498,0.502
0.501,0.499
0.500,0.500
0.498,0.502
0.500,0.500
0.497,0.503
0.500,0.500
0.498,0.502
0.501,0.499
0.499,0.501
0.500,0.500
0.497,0.503
0.502,0.498
0.502,0.498
0.501,0.499
0.502,0.498
0.500,0.500
0.500,0.500
0.500,0.500
0.499,0.501
0.498,0.502
0.496,0.504
0.497,0.503
0.498,0.502
0.498,0.502
0.500,0.500
0.499,0.501
0.499,0.501
0.501,0.499
0.500,0.500
0.500,0.500
0.500,0.500
0.496,0.504
0.502,0.498
0.498,0.502
0.502,0.498
0.500,0.500
0.497,0.503
0.501,0.499
0.499,0.501
0.497,0.503
0.498,0.502
0.498,0.502
0.499,0.501
0.500,0.500
0.498,0.502
0.500,0.500
0.498,0.502
0.498,0.502
0.499,0.501
0.500,0.500
0.499,0.501
0.499,0.501
0.498,0.502
0.499,0.501
0.498,0.502
0.499,0.501
0.500,0.500
0.498,0.502
0.499,0.501
0.498,0.502
0.497,0.503
0.499,0.501
0.499,0.501
0.500,0.500
0.500,0.500
0.499,0.501
0.500,0.500
0.499,0.501
0.499,0.501
0.499,0.501
0.500,0.500
0.500,0.500
0.497,0.503
0.500,0.500
0.497,0.503
0.500,0.500
0.502,0.498
0.498,0.502
0.499,0.501
